Once_Upon_a_Time_in_Hollywood,Rocketman_(film),1,1
Paparazzi_(Lady_Gaga_song),Speedball_(drug),1,2
Paparazzi_(Lady_Gaga_song),United_States_House_of_Representatives,0,0
Patricia_Arquette,TikTok,0,1
PayPal,Ronaldo_(Brazilian_footballer),1,0
Pedro_Pascal,Rami_Malek,0,0
Pedro_Pascal,Ric_Ocasek,2,1
Pedro_Pascal,United_States_Congress,1,2
Perform_This_Way,Rocket_Man_(song),0,0
Perform_This_Way,The_Departed,2,0
PewDiePie,The_Long_Night_(Game_of_Thrones),0,1
Pinocchio_(1940_film),Pripyat,2,0
Pinocchio_(1940_film),Ric_Ocasek,2,2
Pinocchio_(1940_film),The_Crown_(TV_series),2,1
Pinocchio_(1940_film),Victory_Lap_(Nipsey_Hussle_album),0,2
Play_the_Game_(song),Saturday_Night_Live,0,1
Poker_Face_(Lady_Gaga_song),The_Crown_(TV_series),1,0
Premier_League,Star_Trek_Into_Darkness,1,1
Premier_League,TikTok,1,0
Premier_League,Us_(2019_film),1,2
Pripyat,"Rachel,_Jack_and_Ashley_Too",2,2
Pripyat,Saturday_Night_Live,1,2
Pripyat,Star_Wars_sequel_trilogy,1,1
Queen_(band),Rami_Malek,2,2
Queen_(band),San_Diego_Comic-Con,1,1
Queen_(band),Taxi_Driver,0,1
"Rachel,_Jack_and_Ashley_Too",Rocketman_(film),1,2
"Rachel,_Jack_and_Ashley_Too","Tesla,_Inc",0,1
"Rachel,_Jack_and_Ashley_Too",Us_(2019_film),0,2
Radio_Ga_Ga,The_Witcher_(TV_series),1,2
Rami_Malek,Star_Trek_Into_Darkness,1,2
Rami_Malek,Thanos,1,2
Rami_Malek,The_Lion_King_(2019_film),1,0
Rashida_Tlaib,San_Diego_Comic-Con,1,0
Ric_Ocasek,The_Witcher_(TV_series),1,0
Ric_Ocasek,Winterfell_(Game_of_Thrones_episode),2,0
River_Phoenix,Rogue_One,2,1
Robert_De_Niro,Ronaldo_(Brazilian_footballer),1,2
Robert_De_Niro,The_Squad_(United_States_Congress),0,1
Robin_Williams,Thanos,1,0
Robin_Williams,The_Act_(TV_series),0,1
Rocketman_(film),The_King_of_Comedy_(film),0,1
Rocket_Man_(song),United_States_Congress,0,0
Rogue_One,Star_Trek_Into_Darkness,0,2
Rogue_One,The_Bitch_Is_Back,1,0
Ronaldo_(Brazilian_footballer),The_Departed,0,1
Russell_Bufalino,Speedball_(drug),2,1
Russell_Bufalino,The_Bitch_Is_Back,2,1
Russell_Bufalino,The_Highwaymen_(film),2,1
Russell_Bufalino,The_Iron_Throne_(Game_of_Thrones),2,1
Russell_Bufalino,The_King_of_Comedy_(film),1,0
Rutger_Hauer,The_Crown_(TV_series),2,1
Scarlett_Johansson,United_States_Congress,0,0
Scarlett_Johansson,Us_(2019_film),0,1
Second_screen,Todd_Phillips,1,0
See_(TV_series),Shallow_(Lady_Gaga_and_Bradley_Cooper_song),1,1
See_(TV_series),We_Will_Rock_You,1,1
See_(TV_series),Will_Smith,1,0
Serie_A,The_Fat_Blue_Line,1,2
Serie_A,United_States_Congress,0,2
Shallow_(Lady_Gaga_and_Bradley_Cooper_song),United_States_Senate,0,1
Shazam!_(film),United_States_Senate,0,1
Shazam!_(film),Woody_Harrelson,1,2
Somebody_to_Love_(Queen_song),The_Departed,2,1
Somebody_to_Love_(Queen_song),Zac_Efron,1,0
Sony_Pictures,Will_Smith,1,0
SpaceX,The_Witcher_(TV_series),0,2
Speedball_(drug),Technological_singularity,2,2
Star_Wars_sequel_trilogy,Ted_Bundy,1,1
Sudden_unexpected_death_in_epilepsy,The_Bitch_Is_Back,1,2
Sudden_unexpected_death_in_epilepsy,The_Godfather,1,1
Taxi_Driver,Tesla_Cybertruck,2,1
Taxi_Driver,The_Act_(TV_series),1,1
Taxi_Driver,The_Fat_Blue_Line,1,0
Taxi_Driver,Toy_Story_4,1,0
Taxi_Driver,Warren_Beatty,0,1
Team_Trees,Vine_(service),0,1
Ted_Bundy,The_Iron_Throne_(Game_of_Thrones),0,2
Ted_Bundy,The_Witcher_(TV_series),1,2
Ted_Bundy,United_States_House_of_Representatives,0,2
Ted_Bundy,Vine_(service),2,1
Thanos,The_Squad_(United_States_Congress),2,0
Thanos,United_States_Congress,0,1
The_Conjuring_Universe,TikTok,2,1
The_Crown_(TV_series),The_Irishman,0,0
The_Crown_(TV_series),YouTube,0,0
The_Godfather,Vine_(service),0,0
The_Irishman,Winterfell_(Game_of_Thrones_episode),0,0
The_Iron_Throne_(Game_of_Thrones),Vito_Corleone,2,1
The_King_of_Comedy_(film),United_States_Senate,0,0
The_Lion_King_(2019_film),The_Long_Night_(Game_of_Thrones),2,2
The_Lion_King_(2019_film),Vito_Corleone,2,2
The_Long_Night_(Game_of_Thrones),United_States_House_of_Representatives,1,0
The_Witcher_(TV_series),YouTube,2,2
Toy_Story_4,United_States_Congress,0,2
Uncanny_valley,Vine_(service),1,0
United_States,Victory_Lap_(Nipsey_Hussle_album),1,0
United_States_House_of_Representatives,War_(2019_film),1,1
United_States_Senate,YouTube,2,0
